Transaction ID,Date,Customer ID,Gender,Age,Product Category,Product,Quantity,Price per Unit,Total Amount
T00966,2023-12-23,C1145,Female,64,Clothing,Jacket,3,3549.42,10648.26
T00967,2024-05-13,C1320,Female,20,Home & Kitchen,Water Bottle,5,534.13,2670.65
T00968,2024-11-19,C1369,Male,60,Clothing,Jacket,2,3492.02,6984.04
T00969,2023-02-18,C1164,Male,63,Beauty,Shampoo,5,422.86,2114.3
T00970,2023-08-22,C1209,Male,42,Clothing,Shoes,5,3352.18,16760.9
T00971,2023-01-12,C1035,Male,41,Beauty,Skin Care Kit,1,2061.03,2061.03
T00972,2023-08-17,C1423,Female,30,Sports,Dumbbells,4,2239.35,8957.4
T00973,2023-05-08,C1190,Female,28,Home & Kitchen,Mixer Grinder,4,3006.98,12027.92
T00974,2023-07-15,C1331,Female,28,Electronics,Smartwatch,2,7302.6,14605.2
T00975,2024-08-15,C1405,Male,56,Electronics,Smartwatch,2,9103.48,18206.96
T00976,2023-08-17,C1450,Male,55,Clothing,Dress,4,2751.43,11005.72
T00977,2024-09-06,C1467,Male,43,Beauty,Perfume,3,2481.29,7443.87
T00978,2024-11-28,C1326,Female,19,Electronics,Headphones,5,2171.01,10855.05
T00979,2023-06-02,C1225,Female,45,Clothing,T-Shirt,1,912.16,912.16
T00980,2024-04-25,C1449,Male,27,Beauty,Perfume,3,2028.85,6086.55
T00981,2024-12-18,C1287,Female,20,Clothing,Shoes,5,3077.09,15385.45
T00982,2024-10-18,C1086,Male,46,Home & Kitchen,Bedsheet,1,1298.82,1298.82
T00983,2024-11-06,C1006,Male,39,Electronics,Smartwatch,1,7768.07,7768.07
T00984,2024-10-27,C1439,Male,54,Electronics,Tablet,5,22396.77,111983.85
T00985,2023-02-15,C1144,Female,53,Home & Kitchen,Water Bottle,1,436.78,436.78
T00986,2023-10-02,C1353,Female,41,Clothing,Dress,5,2402.87,12014.35
T00987,2023-04-01,C1141,Male,39,Home & Kitchen,Cookware Set,4,2801.53,11206.12
T00988,2023-06-01,C1323,Male,44,Clothing,T-Shirt,5,725.85,3629.25
T00989,2023-01-12,C1156,Female,65,Electronics,Headphones,1,2686.75,2686.75
T00990,2023-02-26,C1343,Female,57,Home & Kitchen,Water Bottle,5,560.29,2801.45
T00991,2023-12-29,C1380,Male,51,Home & Kitchen,Water Bottle,3,503.02,1509.06
T00992,2023-09-06,C1237,Male,40,Home & Kitchen,Water Bottle,4,471.25,1885.0
T00993,2024-10-26,C1125,Female,39,Clothing,Shoes,1,2641.66,2641.66
T00994,2023-09-03,C1227,Male,55,Beauty,Face Cream,3,847.54,2542.62
T00995,2023-09-25,C1170,Male,53,Clothing,Jeans,1,1971.91,1971.91
T00996,2023-05-26,C1425,Female,48,Electronics,Smartphone,3,32860.1,98580.3
T00997,2024-01-21,C1230,Male,58,Sports,Cricket Bat,1,2805.15,2805.15
T00998,2023-07-22,C1271,Male,20,Electronics,Headphones,3,2495.95,7487.85
T00999,2024-07-15,C1498,Female,55,Sports,Running Shoes,4,4269.26,17077.04
T01000,2023-03-25,C1482,Male,41,Clothing,Jeans,2,1703.13,3406.26
T01001,2024-01-30,C1065,Male,47,Electronics,Headphones,2,2237.33,4474.66
T01002,2024-04-15,C1149,Female,38,Beauty,Face Cream,1,983.26,983.26
T01003,2024-01-17,C1353,Female,35,Sports,Dumbbells,4,2361.33,9445.32
T01004,2023-07-27,C1280,Female,48,Home & Kitchen,Water Bottle,5,431.25,2156.25
T01005,2024-05-11,C1075,Female,55,Home & Kitchen,Table Lamp,2,1035.64,2071.28
T01006,2024-07-19,C1295,Female,54,Beauty,Lipstick,3,659.97,1979.91
T01007,2023-07-06,C1490,Male,20,Home & Kitchen,Cookware Set,4,2952.65,11810.6
T01008,2023-01-26,C1371,Female,49,Home & Kitchen,Water Bottle,2,545.48,1090.96
T01009,2024-01-11,C1231,Male,19,Electronics,Laptop,5,71022.74,355113.7
T01010,2024-10-02,C1073,Female,51,Clothing,Dress,3,2352.08,7056.24
T01011,2023-04-15,C1150,Male,57,Electronics,Tablet,5,20313.97,101569.85
T01012,2024-12-23,C1048,Male,56,Sports,Cricket Bat,4,2222.84,8891.36
T01013,2023-06-14,C1125,Female,56,Sports,Running Shoes,1,4464.21,4464.21
T01014,2024-11-03,C1066,Male,25,Electronics,Laptop,2,70588.38,141176.76
T01015,2024-10-05,C1037,Male,27,Home & Kitchen,Water Bottle,4,458.54,1834.16
T01016,2024-12-06,C1176,Female,35,Sports,Dumbbells,5,2492.89,12464.45
T01017,2024-09-28,C1394,Female,45,Electronics,Laptop,2,57458.25,114916.5
T01018,2024-03-16,C1325,Female,64,Beauty,Perfume,2,2318.25,4636.5
T01019,2024-07-21,C1407,Female,58,Sports,Yoga Mat,2,915.63,1831.26
T01020,2023-07-10,C1009,Female,23,Electronics,Tablet,1,19858.83,19858.83
T01021,2023-06-18,C1062,Male,23,Home & Kitchen,Water Bottle,5,467.07,2335.35
T01022,2024-06-03,C1154,Female,53,Clothing,Shoes,2,3427.58,6855.16
T01023,2023-04-14,C1230,Male,33,Sports,Dumbbells,5,2444.22,12221.1
T01024,2024-11-09,C1466,Female,35,Sports,Cricket Bat,5,2465.06,12325.3
T01025,2023-05-18,C1343,Male,21,Sports,Yoga Mat,5,900.85,4504.25
T01026,2023-11-13,C1266,Female,65,Clothing,T-Shirt,2,873.22,1746.44
T01027,2024-06-23,C1223,Male,22,Sports,Dumbbells,1,1940.32,1940.32
T01028,2024-10-12,C1284,Male,51,Home & Kitchen,Table Lamp,3,1073.3,3219.9
T01029,2024-04-01,C1010,Female,48,Clothing,Jeans,3,1819.12,5457.36
T01030,2024-04-23,C1401,Male,22,Home & Kitchen,Table Lamp,5,1133.93,5669.65
T01031,2023-05-12,C1356,Male,19,Electronics,Headphones,4,2730.65,10922.6
T01032,2024-04-02,C1290,Female,39,Beauty,Face Cream,1,926.36,926.36
T01033,2023-12-16,C1194,Male,23,Electronics,Headphones,2,2849.33,5698.66
T01034,2024-06-10,C1053,Female,25,Electronics,Smartphone,4,34159.76,136639.04
T01035,2024-01-14,C1139,Male,36,Electronics,Tablet,2,24667.15,49334.3
T01036,2023-06-27,C1330,Female,38,Home & Kitchen,Table Lamp,3,1368.49,4105.47
T01037,2024-07-07,C1247,Male,63,Clothing,Jeans,2,1807.8,3615.6
T01038,2024-09-14,C1368,Female,31,Home & Kitchen,Water Bottle,5,514.85,2574.25
T01039,2024-02-18,C1153,Male,23,Electronics,Laptop,3,70485.17,211455.51
T01040,2024-06-21,C1426,Female,42,Clothing,Jacket,2,3212.46,6424.92
T01041,2024-12-06,C1144,Male,30,Beauty,Perfume,4,2070.22,8280.88
T01042,2023-03-26,C1416,Male,58,Home & Kitchen,Mixer Grinder,4,3252.17,13008.68
T01043,2024-11-10,C1378,Male,19,Clothing,Jeans,3,1764.73,5294.19
T01044,2023-05-12,C1355,Male,58,Beauty,Shampoo,5,486.08,2430.4
T01045,2024-04-08,C1163,Male,29,Sports,Cricket Bat,3,2827.5,8482.5
T01046,2023-01-20,C1239,Male,20,Beauty,Face Cream,3,889.36,2668.08
T01047,2023-05-08,C1210,Male,57,Electronics,Smartphone,1,33566.13,33566.13
T01048,2023-01-03,C1451,Female,45,Electronics,Laptop,5,59141.65,295708.25
T01049,2024-12-02,C1350,Female,31,Sports,Dumbbells,1,2050.89,2050.89
T01050,2023-02-22,C1175,Female,28,Electronics,Smartwatch,4,9146.85,36587.4
T01051,2023-02-16,C1094,Female,44,Sports,Football,4,1156.57,4626.28
T01052,2024-10-12,C1205,Female,37,Beauty,Shampoo,3,410.89,1232.67
T01053,2024-02-14,C1102,Female,26,Sports,Running Shoes,1,3858.68,3858.68
T01054,2023-03-18,C1077,Male,36,Home & Kitchen,Cookware Set,5,2809.74,14048.7
T01055,2024-12-17,C1058,Female,27,Sports,Cricket Bat,4,2699.73,10798.92
T01056,2023-12-18,C1033,Male,65,Clothing,T-Shirt,1,809.04,809.04
T01057,2024-03-25,C1209,Male,64,Home & Kitchen,Mixer Grinder,5,3721.44,18607.2
T01058,2023-11-30,C1464,Female,29,Clothing,Jacket,4,2982.45,11929.8
T01059,2023-09-03,C1289,Female,60,Clothing,Jacket,5,3282.45,16412.25
T01060,2024-12-18,C1094,Male,45,Beauty,Lipstick,4,729.84,2919.36
T01061,2024-07-11,C1064,Male,24,Sports,Yoga Mat,5,943.33,4716.65
T01062,2024-07-17,C1438,Male,48,Sports,Yoga Mat,4,882.73,3530.92
T01063,2024-07-11,C1073,Female,37,Home & Kitchen,Mixer Grinder,3,3178.84,9536.52
T01064,2023-09-03,C1176,Female,42,Clothing,Jeans,1,1693.73,1693.73
T01065,2023-04-12,C1310,Male,18,Clothing,Shoes,4,3271.98,13087.92
T01066,2023-02-18,C1487,Female,35,Home & Kitchen,Water Bottle,2,485.67,971.34
T01067,2024-08-05,C1083,Female,28,Electronics,Laptop,3,68146.33,204438.99
T01068,2023-03-17,C1158,Male,64,Electronics,Laptop,5,61999.12,309995.6
T01069,2024-10-03,C1023,Male,58,Clothing,Dress,5,2312.86,11564.3
T01070,2023-02-21,C1209,Male,30,Clothing,Jacket,5,3013.25,15066.25
T01071,2024-09-12,C1207,Female,26,Clothing,Dress,1,2357.3,2357.3
T01072,2024-10-01,C1105,Male,50,Electronics,Headphones,4,2863.24,11452.96
T01073,2024-10-13,C1190,Male,58,Electronics,Smartphone,4,30772.0,123088.0
T01074,2024-02-09,C1281,Male,37,Electronics,Smartphone,4,26883.16,107532.64
T01075,2023-12-18,C1177,Female,42,Sports,Football,1,1074.22,1074.22
T01076,2024-09-08,C1483,Female,25,Clothing,T-Shirt,1,796.9,796.9
T01077,2023-01-14,C1494,Female,33,Clothing,Jacket,1,3489.97,3489.97
T01078,2023-06-21,C1464,Male,33,Beauty,Perfume,2,2471.14,4942.28
T01079,2023-12-21,C1215,Male,19,Electronics,Smartwatch,3,7731.44,23194.32
T01080,2023-12-28,C1093,Male,31,Sports,Yoga Mat,4,770.25,3081.0
T01081,2023-12-12,C1337,Female,49,Home & Kitchen,Mixer Grinder,4,3577.67,14310.68
T01082,2024-08-22,C1011,Male,36,Electronics,Tablet,5,21895.62,109478.1
T01083,2023-01-28,C1065,Female,26,Clothing,Jacket,2,3065.08,6130.16
T01084,2023-07-29,C1431,Female,54,Sports,Yoga Mat,4,848.59,3394.36
T01085,2023-02-23,C1276,Female,61,Sports,Yoga Mat,4,819.38,3277.52
T01086,2024-10-29,C1158,Female,65,Clothing,Jeans,1,1662.16,1662.16
T01087,2023-04-11,C1056,Male,32,Beauty,Skin Care Kit,3,1750.34,5251.02
T01088,2023-04-02,C1279,Female,56,Electronics,Tablet,4,20857.5,83430.0
T01089,2024-03-17,C1218,Female,39,Sports,Running Shoes,5,3990.24,19951.2
T01090,2024-08-24,C1072,Female,60,Electronics,Laptop,1,64584.68,64584.68
T01091,2023-09-26,C1186,Female,26,Sports,Cricket Bat,3,2775.14,8325.42
T01092,2024-04-24,C1377,Male,48,Beauty,Lipstick,3,622.84,1868.52
T01093,2023-08-13,C1412,Female,49,Beauty,Lipstick,5,611.2,3056.0
T01094,2024-01-17,C1271,Female,31,Beauty,Skin Care Kit,2,1675.99,3351.98
T01095,2023-07-29,C1092,Male,51,Electronics,Tablet,1,22534.39,22534.39
T01096,2023-07-05,C1344,Female,23,Electronics,Smartwatch,3,8506.69,25520.07
T01097,2023-05-02,C1211,Female,36,Electronics,Smartwatch,5,8762.84,43814.2
T01098,2023-09-30,C1068,Male,35,Electronics,Smartphone,5,34425.18,172125.9
T01099,2024-02-13,C1479,Female,46,Home & Kitchen,Water Bottle,5,542.01,2710.05
T01100,2023-04-09,C1027,Female,23,Clothing,Jacket,2,3373.92,6747.84
T01101,2024-05-17,C1196,Female,65,Electronics,Laptop,2,65096.19,130192.38
T01102,2023-12-05,C1056,Male,25,Sports,Yoga Mat,5,971.86,4859.3
T01103,2023-09-18,C1375,Male,58,Sports,Cricket Bat,2,2187.05,4374.1
T01104,2023-01-23,C1048,Female,41,Sports,Football,4,1306.08,5224.32
T01105,2023-09-01,C1327,Male,28,Sports,Running Shoes,1,4133.99,4133.99
T01106,2023-12-31,C1090,Male,30,Electronics,Headphones,1,2855.05,2855.05
T01107,2024-05-18,C1274,Female,21,Clothing,Dress,5,2769.49,13847.45
T01108,2024-06-26,C1156,Female,27,Home & Kitchen,Bedsheet,1,1474.08,1474.08
T01109,2023-01-02,C1024,Female,31,Home & Kitchen,Water Bottle,1,516.98,516.98
T01110,2023-04-01,C1167,Male,54,Electronics,Tablet,2,23289.71,46579.42
T01111,2023-11-02,C1366,Male,46,Home & Kitchen,Cookware Set,1,3062.43,3062.43
T01112,2024-09-14,C1218,Male,34,Electronics,Headphones,2,2421.21,4842.42
T01113,2024-09-21,C1198,Male,28,Electronics,Smartwatch,5,8685.61,43428.05
T01114,2023-11-21,C1442,Male,31,Beauty,Skin Care Kit,5,1633.4,8167.0
T01115,2024-05-12,C1337,Male,59,Beauty,Shampoo,2,402.41,804.82
T01116,2023-02-07,C1025,Female,18,Beauty,Skin Care Kit,4,1942.35,7769.4
T01117,2023-06-07,C1057,Female,50,Electronics,Smartphone,5,26764.49,133822.45
T01118,2024-12-28,C1390,Male,18,Sports,Yoga Mat,1,1021.07,1021.07
T01119,2024-10-04,C1049,Female,49,Clothing,T-Shirt,1,798.27,798.27
T01120,2023-05-25,C1444,Female,19,Electronics,Headphones,4,2386.79,9547.16
T01121,2024-03-09,C1131,Male,29,Sports,Dumbbells,5,2455.92,12279.6
T01122,2023-02-15,C1170,Male,34,Sports,Football,1,1192.81,1192.81
T01123,2024-12-04,C1374,Female,55,Sports,Yoga Mat,3,862.9,2588.7
T01124,2024-01-17,C1089,Male,26,Home & Kitchen,Cookware Set,1,2649.42,2649.42
T01125,2023-03-02,C1186,Female,44,Beauty,Shampoo,5,410.56,2052.8
T01126,2023-08-25,C1227,Female,49,Beauty,Lipstick,4,715.43,2861.72
T01127,2024-04-17,C1159,Female,27,Electronics,Smartwatch,5,7645.54,38227.7
T01128,2024-04-30,C1406,Female,34,Clothing,Jacket,4,3391.09,13564.36
T01129,2024-09-16,C1035,Male,44,Clothing,Shoes,3,3249.6,9748.8
T01130,2023-03-22,C1173,Female,53,Clothing,Dress,5,2251.33,11256.65
T01131,2024-03-02,C1421,Male,45,Home & Kitchen,Cookware Set,2,2576.73,5153.46
T01132,2024-04-05,C1459,Female,38,Clothing,Jeans,1,1925.11,1925.11
T01133,2024-09-29,C1170,Male,61,Electronics,Smartwatch,3,8418.05,25254.15
T01134,2024-10-14,C1275,Female,41,Electronics,Smartwatch,1,7431.26,7431.26
T01135,2024-07-26,C1087,Female,57,Home & Kitchen,Mixer Grinder,3,3427.53,10282.59
T01136,2023-03-21,C1011,Male,48,Electronics,Smartphone,2,31070.42,62140.84
T01137,2024-04-20,C1437,Female,63,Sports,Yoga Mat,5,814.46,4072.3
T01138,2024-07-15,C1337,Female,43,Clothing,Jacket,3,3110.01,9330.03
T01139,2023-08-04,C1183,Female,53,Clothing,Dress,5,2563.81,12819.05
T01140,2023-09-14,C1021,Male,21,Beauty,Perfume,1,1929.08,1929.08
T01141,2024-09-16,C1300,Male,60,Home & Kitchen,Bedsheet,5,1584.56,7922.8
T01142,2023-02-20,C1181,Male,45,Clothing,Jeans,5,1631.53,8157.65
T01143,2023-07-03,C1023,Female,27,Beauty,Shampoo,1,481.62,481.62
T01144,2024-05-27,C1131,Female,48,Beauty,Face Cream,1,889.23,889.23
T01145,2023-07-08,C1477,Male,42,Clothing,Jacket,5,3878.85,19394.25
T01146,2024-02-21,C1406,Female,31,Sports,Cricket Bat,2,2181.36,4362.72
T01147,2023-06-20,C1223,Female,21,Home & Kitchen,Bedsheet,5,1617.27,8086.35
T01148,2023-09-24,C1489,Female,52,Beauty,Skin Care Kit,2,1766.06,3532.12
T01149,2023-11-30,C1369,Female,36,Sports,Running Shoes,4,4580.48,18321.92
T01150,2024-05-11,C1396,Female,33,Sports,Yoga Mat,3,864.44,2593.32
T01151,2023-03-21,C1031,Male,22,Home & Kitchen,Bedsheet,1,1406.14,1406.14
T01152,2024-07-06,C1479,Male,27,Home & Kitchen,Mixer Grinder,1,3497.03,3497.03
T01153,2024-04-11,C1087,Female,51,Home & Kitchen,Table Lamp,3,1054.23,3162.69
T01154,2023-04-30,C1067,Female,50,Home & Kitchen,Table Lamp,5,1264.32,6321.6
T01155,2024-10-24,C1286,Female,39,Beauty,Skin Care Kit,4,2034.0,8136.0
T01156,2023-04-23,C1476,Female,24,Home & Kitchen,Water Bottle,2,456.91,913.82
T01157,2023-07-16,C1294,Male,22,Electronics,Smartwatch,4,8015.24,32060.96
T01158,2024-05-26,C1474,Male,21,Sports,Cricket Bat,2,2834.78,5669.56
T01159,2024-05-17,C1248,Female,33,Sports,Yoga Mat,1,815.2,815.2
T01160,2024-10-04,C1115,Male,59,Electronics,Smartphone,2,32885.19,65770.38
T01161,2024-01-22,C1226,Female,33,Home & Kitchen,Cookware Set,1,2932.54,2932.54
T01162,2024-09-15,C1127,Male,30,Electronics,Laptop,2,65928.51,131857.02
T01163,2024-02-20,C1448,Female,39,Clothing,Shoes,3,3302.34,9907.02
T01164,2024-04-17,C1481,Male,54,Home & Kitchen,Table Lamp,4,1317.63,5270.52
T01165,2023-11-22,C1017,Female,59,Electronics,Smartphone,3,30818.24,92454.72
T01166,2023-03-28,C1307,Female,47,Home & Kitchen,Water Bottle,1,462.89,462.89
T01167,2024-02-25,C1493,Female,25,Home & Kitchen,Cookware Set,2,2800.49,5600.98
T01168,2024-04-16,C1110,Female,21,Beauty,Perfume,1,2228.1,2228.1
T01169,2024-01-16,C1268,Male,50,Electronics,Headphones,5,2210.04,11050.2
T01170,2024-09-19,C1468,Male,39,Clothing,Jacket,1,3836.67,3836.67
T01171,2024-09-28,C1427,Female,21,Beauty,Perfume,2,2066.71,4133.42
T01172,2023-09-22,C1009,Male,36,Sports,Football,4,1284.34,5137.36
T01173,2024-09-28,C1123,Male,62,Beauty,Perfume,3,2222.81,6668.43
T01174,2024-03-18,C1080,Female,58,Clothing,T-Shirt,1,786.64,786.64
T01175,2023-05-16,C1387,Female,36,Beauty,Face Cream,1,796.74,796.74
T01176,2024-11-20,C1373,Male,57,Beauty,Face Cream,1,963.41,963.41
T01177,2024-05-09,C1038,Male,56,Home & Kitchen,Mixer Grinder,2,3857.66,7715.32
T01178,2024-07-03,C1150,Female,65,Electronics,Laptop,3,61018.54,183055.62
T01179,2024-07-29,C1347,Female,29,Home & Kitchen,Bedsheet,4,1562.34,6249.36
T01180,2023-02-02,C1377,Male,22,Beauty,Perfume,5,2438.28,12191.4
T01181,2023-02-08,C1347,Female,35,Sports,Cricket Bat,4,2234.18,8936.72
T01182,2023-07-16,C1142,Female,51,Clothing,Dress,5,2577.42,12887.1
T01183,2023-05-18,C1473,Female,40,Beauty,Lipstick,2,725.9,1451.8
T01184,2024-12-21,C1215,Male,54,Sports,Running Shoes,1,3925.96,3925.96
T01185,2023-06-27,C1245,Female,19,Electronics,Tablet,1,20809.29,20809.29
T01186,2023-09-17,C1373,Female,18,Sports,Football,3,1312.43,3937.29
T01187,2024-05-25,C1069,Female,24,Home & Kitchen,Table Lamp,5,1076.31,5381.55
T01188,2023-07-27,C1213,Male,23,Electronics,Smartwatch,1,7559.84,7559.84
T01189,2023-10-15,C1493,Female,32,Clothing,Jeans,2,2000.32,4000.64
T01190,2023-12-19,C1157,Female,43,Home & Kitchen,Bedsheet,2,1507.93,3015.86
T01191,2024-03-30,C1228,Female,57,Electronics,Smartwatch,5,7440.56,37202.8
T01192,2024-03-02,C1497,Male,56,Beauty,Lipstick,3,614.67,1844.01
T01193,2023-05-27,C1259,Female,45,Clothing,Dress,1,2552.14,2552.14
T01194,2023-12-31,C1090,Male,58,Beauty,Shampoo,3,508.86,1526.58
T01195,2024-08-12,C1091,Male,50,Electronics,Tablet,1,20529.91,20529.91
T01196,2024-08-29,C1223,Male,21,Sports,Dumbbells,4,2094.54,8378.16
T01197,2024-09-15,C1351,Male,63,Sports,Yoga Mat,5,853.21,4266.05
T01198,2023-11-02,C1124,Male,19,Sports,Running Shoes,3,4234.31,12702.93
T01199,2024-03-25,C1040,Female,39,Home & Kitchen,Bedsheet,1,1277.41,1277.41
T01200,2023-03-27,C1324,Female,60,Electronics,Headphones,1,2825.26,2825.26
